Models	Hd_A	Hd_F	CN_1	CN_2	Ca4227	G4300	Hg_A	Hg_F	Fe4383	Ca4455	Fe4531	C4668	H_beta	Fe5015	Mg_1	Mg_2	Mg_b	Fe5270	Fe5335	Fe5406	Fe5709	Fe5782	Na_D	TiO_1	TiO_2	
Mbi1.30Zm1.49T00.1000_iTp0.00_Ep0.00.fits.txt	6.77837074683	5.6861046018	-0.133747208756	-0.0631950061687	0.106128709601	-0.616004685821	6.51919186832	5.55471786553	-0.0935641046054	0.35259165418	0.49754105574	0.0902593854657	5.30017536404	0.984650021135	0.0117128576847	0.0243519003127	0.220886188103	0.462333301447	0.560835178139	0.337149820173	0.157587572138	0.224741768039	0.706348292193	0.00936778592248	0.0137533632858	
Mbi1.30Zm1.49T00.1500_iTp0.00_Ep0.00.fits.txt	7.42093314286	6.0522181965	-0.150922790988	-0.0799456892652	0.119259200555	-0.613909464009	7.02029544519	5.80731376798	-0.337983540368	0.228004591334	0.538928128728	0.159898565395	5.46603044732	0.975800120115	0.0129263445859	0.0270978126133	0.302890498797	0.51336756488	0.618293453918	0.359743291037	0.176120771841	0.231445739161	0.76946226614	0.0101270337564	0.0163073550189	
Mbi1.30Zm1.49T00.2000_iTp0.00_Ep0.00.fits.txt	7.79136553824	6.28746187652	-0.159958546896	-0.0887423530509	0.122855759813	-0.6314481713	7.30763878373	5.98853019759	-0.395358563186	0.188851170964	0.538675601807	0.168725758647	5.62068254735	0.947535469038	0.0121940295008	0.0270752149822	0.330302815113	0.508549429017	0.616964042029	0.349237640619	0.166638074142	0.21933671353	0.763070741455	0.0101976653739	0.0151497240176	
Mbi1.30Zm1.49T00.2500_iTp0.00_Ep0.00.fits.txt	8.15531165095	6.5022374376	-0.167757097294	-0.0964851185224	0.117113155713	-0.660886804562	7.53484970746	6.11635465909	-0.419442044607	0.188428146796	0.538540577157	0.236096311502	5.70635474458	0.948406296627	0.0114703809416	0.0265190106039	0.379553034955	0.526407706482	0.632986664316	0.329178685657	0.162056149459	0.205791952684	0.742351989696	0.0115093107121	0.015284205241	
Mbi1.30Zm1.49T00.3000_iTp0.00_Ep0.00.fits.txt	8.44171188874	6.63433974474	-0.174105424483	-0.103315205988	0.116110099558	-0.746932209019	7.81580184563	6.26388626015	-0.505221890359	0.191038465075	0.56194660218	0.215870947303	5.84298993469	0.961880903446	0.0102604236247	0.0260041453073	0.37018837158	0.536944240153	0.638808065575	0.32902841345	0.150060459911	0.192322876471	0.72943453906	0.0113262505631	0.0153491944141	
Mbi1.30Zm1.49T00.3500_iTp0.00_Ep0.00.fits.txt	8.45028704325	6.59669513363	-0.174674319579	-0.104791981386	0.130895877082	-0.708271030812	7.77640140667	6.22836063605	-0.486149209903	0.18745320079	0.60831459564	0.190163707904	5.79072722249	1.0006570583	0.00951181306876	0.0269530287438	0.40373766089	0.564036444355	0.664385376566	0.335774337326	0.154045288989	0.193303969556	0.758911050393	0.0115913596738	0.0164049491053	
Mbi1.30Zm1.49T00.4000_iTp0.00_Ep0.00.fits.txt	8.52749195146	6.60135236723	-0.177100424894	-0.10779169327	0.135844342238	-0.678773137495	7.83262716422	6.21834313542	-0.551328223743	0.178204836008	0.634247738522	0.186257301836	5.75793532456	0.982282291185	0.00937013015911	0.0268992976056	0.439494526118	0.55641610104	0.663026871762	0.337384053092	0.152219964535	0.188634983095	0.768890148727	0.0114535047988	0.0166402475289	
Mbi1.30Zm1.49T00.4500_iTp0.00_Ep0.00.fits.txt	8.6646616384	6.64877235491	-0.180884405123	-0.112008080114	0.145394990337	-0.679314890728	7.94022899943	6.25704841208	-0.589887067133	0.172545776256	0.645977507239	0.191129341075	5.77898626938	1.00828616898	0.0089159683989	0.027558376349	0.472322788469	0.568401935606	0.679273329562	0.345370536417	0.152289663936	0.186441732987	0.793095905015	0.0122261879833	0.0185368496705	
Mbi1.30Zm1.49T00.5000_iTp0.00_Ep0.00.fits.txt	8.51302695235	6.58463634107	-0.177562623667	-0.108772878342	0.145923992996	-0.6075669418	7.77321133476	6.18725495326	-0.528465205973	0.164640886586	0.646494348256	0.200128430383	5.74881633344	1.01553521618	0.00883239613097	0.0288827124351	0.488865117481	0.579360044194	0.681460907064	0.341499352288	0.145113855789	0.185406782985	0.809714404228	0.0131667943811	0.0200309561228	
Mbi1.30Zm1.49T00.6000_iTp0.00_Ep0.00.fits.txt	8.48288790818	6.55740901632	-0.177345741694	-0.108834439427	0.150064601124	-0.52514706118	7.71501037973	6.13006469493	-0.554500003461	0.154112948166	0.673331951345	0.231237883763	5.71540985385	1.04030298052	0.00871615074722	0.0299744485359	0.504181054346	0.59756910129	0.682364592073	0.357251009039	0.132914561398	0.177709826377	0.833232725113	0.0139053642718	0.0217004686268	
Mbi1.30Zm1.49T00.7000_iTp0.00_Ep0.00.fits.txt	8.65886242821	6.60647553619	-0.182601569513	-0.114822721751	0.159516922548	-0.464590075133	7.82163975921	6.14369804223	-0.635613712215	0.15283874226	0.709761115341	0.28235492868	5.72717278187	1.09662817799	0.00861433815573	0.0309737589695	0.530334043225	0.627133996851	0.701255940204	0.370795705802	0.12706856193	0.173137043933	0.84796297785	0.01456917554	0.0226227051982	
Mbi1.30Zm1.49T00.8000_iTp0.00_Ep0.00.fits.txt	8.40441042558	6.36257578902	-0.177580768557	-0.113132236294	0.173161204016	-0.253095935756	7.4395280329	5.87113496147	-0.542052947969	0.168838181523	0.76704685917	0.33974617857	5.49221880592	1.17103696055	0.00785264657907	0.0322194568046	0.575009318477	0.647300231482	0.720387033308	0.389379150593	0.118177913609	0.169536811166	0.851193721884	0.014980146558	0.0233531542756	
Mbi1.30Zm1.49T00.9000_iTp0.00_Ep0.00.fits.txt	7.94344015395	6.00168522043	-0.169128969683	-0.108127495218	0.185206074556	0.178757858413	6.76502114645	5.43157972813	-0.385189718039	0.19640911164	0.865346614572	0.409271583806	5.12191225403	1.2944660171	0.00714020757322	0.0327910533516	0.607708129948	0.69588485067	0.764171436801	0.398912861442	0.12475564869	0.166116934677	0.865186054067	0.014821319982	0.023290800545	
