Models	Hd_A	Hd_F	CN_1	CN_2	Ca4227	G4300	Hg_A	Hg_F	Fe4383	Ca4455	Fe4531	C4668	H_beta	Fe5015	Mg_1	Mg_2	Mg_b	Fe5270	Fe5335	Fe5406	Fe5709	Fe5782	Na_D	TiO_1	TiO_2	
Mbi1.30Zm1.49T00.4000_iTp0.40_Ep0.40.fits.txt	8.52954560956	6.65402812765	-0.175430749138	-0.105553769007	0.149987964576	-0.819753035836	7.88610864046	6.29029571399	-0.577229484874	0.15208948707	0.551847743622	0.124871385695	5.79395607339	0.870494226886	0.00937185247145	0.0284527789343	0.510095755844	0.475556016535	0.547302866202	0.25633731475	0.137876101035	0.155814125258	0.683094420842	0.0120995957795	0.0165594014078	
Mbi1.30Zm1.49T00.4500_iTp0.40_Ep0.40.fits.txt	8.63743903314	6.68809655991	-0.178206995972	-0.108758480032	0.157263940792	-0.795855574225	7.95760252799	6.30193874375	-0.622158684825	0.1456694515	0.57237904869	0.15023748664	5.79315707005	0.867007074114	0.00972248858654	0.0292572967258	0.541356832787	0.485849886311	0.558524051429	0.267597158943	0.140720261656	0.157006934209	0.692376165817	0.0125919995704	0.0177073089107	
Mbi1.30Zm1.49T00.5000_iTp0.40_Ep0.40.fits.txt	8.71142918103	6.71362675114	-0.18030448554	-0.111233266944	0.159551380106	-0.792183284284	8.01331240119	6.31965931909	-0.654677681726	0.136438820632	0.584471492233	0.163078842562	5.80286362642	0.874292015813	0.0092890396225	0.0294937439456	0.569837678417	0.486220618582	0.561559891877	0.270224094466	0.137405944016	0.158089555761	0.70227933967	0.0132243066958	0.0190200374985	
Mbi1.30Zm1.49T00.6000_iTp0.40_Ep0.40.fits.txt	8.63934245701	6.65295480594	-0.17942943785	-0.111053283977	0.166421757365	-0.685534790395	7.89197676872	6.22679953584	-0.654112056034	0.127662159048	0.602730477757	0.204587790761	5.74003442427	0.901115051634	0.00880030612248	0.0304698501234	0.607478055084	0.497694378047	0.557374998772	0.27740845144	0.12459556841	0.152071114559	0.731839550978	0.0145503567689	0.0219049679379	
Mbi1.30Zm1.49T00.7000_iTp0.40_Ep0.40.fits.txt	8.69583442444	6.62989985934	-0.181616586507	-0.114398473461	0.174644513273	-0.594222979143	7.88246256151	6.1714169232	-0.707999793424	0.132196671999	0.642953239548	0.254872673767	5.68749755508	0.960063288919	0.00849276716998	0.031291115285	0.627857257726	0.526949428336	0.573144755259	0.294757142135	0.117847217575	0.146564088531	0.747683232738	0.0149007883887	0.0226271093777	
Mbi1.30Zm1.49T00.8000_iTp0.40_Ep0.40.fits.txt	8.47138605848	6.4303215121	-0.177441219676	-0.112655732161	0.187889727209	-0.39248766623	7.54568456661	5.93191658183	-0.642767607334	0.140927447352	0.689869845667	0.308765629341	5.49067736812	1.02185370007	0.00791248270948	0.0328877297397	0.678308106969	0.553318430538	0.593247529145	0.307992039564	0.107714498442	0.144932264246	0.763251415226	0.0154285133978	0.0234048904314	
Mbi1.30Zm1.49T00.9000_iTp0.40_Ep0.40.fits.txt	8.05208231892	6.08480043045	-0.169393534167	-0.108394885357	0.2006485966	-0.0176192172741	6.92516401033	5.51250422838	-0.516684313225	0.159750937681	0.769469532597	0.380414636274	5.11472694833	1.11131765021	0.00696257362565	0.0334190991306	0.719494460642	0.592252870917	0.623993582113	0.311595728941	0.106408037244	0.138184030998	0.781045861804	0.0149870898142	0.0224162850783	
Mbi1.30Zm1.49T01.0000_iTp0.40_Ep0.40.fits.txt	7.62069024946	5.75901734268	-0.160553826809	-0.102515539689	0.228585215441	0.36349537442	6.27780242425	5.09326674402	-0.373805108678	0.186421293568	0.882976663139	0.506086830045	4.72530459134	1.29180908099	0.00833898517395	0.0370609395851	0.773617406003	0.684181353395	0.703656443229	0.351278585685	0.135990289527	0.150288701143	0.844863993802	0.016531788868	0.0260132852518	
Mbi1.30Zm1.49T01.2500_iTp0.40_Ep0.40.fits.txt	7.07321365668	5.35708028926	-0.14897163897	-0.0945686150229	0.252644379527	0.713783317376	5.55868126992	4.62732132675	-0.246855572643	0.192263725426	0.978861329859	0.434981264851	4.33957600392	1.35926000686	0.00821730088977	0.0384173791937	0.792732829846	0.737715609789	0.757075142363	0.367588817213	0.161393440646	0.146406570265	0.838890453859	0.0133247628843	0.0197256084664	
Mbi1.30Zm1.49T01.5000_iTp0.40_Ep0.40.fits.txt	6.74846237181	5.12280746994	-0.142125669963	-0.0896415640875	0.264213524883	0.881587304677	5.15254054152	4.3698282262	-0.166912377496	0.211020844805	1.01890647101	0.480430994754	4.13194652616	1.41579816022	0.00844136508784	0.0393006869546	0.811132212856	0.776490181674	0.79094413228	0.376419881567	0.175175534768	0.149187645622	0.850807096442	0.0128376019472	0.0186237592116	
